gene,postFMT_1_duodenum
gene_4312016,1
gene_3450455,1
gene_4134389,1
gene_3639336,1
gene_4271680,1
gene_4220426,1
gene_3929573,1
gene_4088809,1
gene_3375101,1
gene_1709594,1
gene_4387069,1
gene_3136666,1
gene_2697394,1
gene_3264857,1
gene_3996341,1
gene_3089045,1
gene_3063690,1
gene_3574854,1
gene_2376668,1
gene_3672569,1
gene_3469321,1
gene_4536637,1
gene_2816725,1
gene_4254608,1
gene_2524092,1
gene_3292731,1
gene_4420352,1
gene_3820974,1
gene_3723896,1
gene_2296456,1
gene_2738159,1
gene_4559805,1
gene_3050426,1
gene_4134368,1
gene_3800079,1
gene_4618857,1
gene_2720994,1
gene_3512035,1
gene_4519760,1
gene_4380870,1
gene_3406475,1
gene_2671558,1
gene_2504016,1
gene_4140907,1
gene_4384470,1
gene_2821327,1
gene_4418347,1
gene_4588239,1
gene_3828786,1
gene_3575400,1
gene_3119437,1
gene_3908365,1
gene_1919289,1
gene_4079023,1
gene_3355816,1
gene_3078087,1
gene_3069483,1
gene_2689168,1
gene_3864021,1
gene_3483025,1
gene_4208073,1
gene_2961481,1
gene_4339966,1
gene_2818192,1
gene_3607652,1
gene_4442669,1
gene_3148800,1
gene_2333241,1
gene_3275970,1
gene_4280431,1
gene_3631921,1
gene_4198513,1
gene_3531993,1
gene_3373958,1
gene_4125229,1
gene_2581045,1
gene_4143676,1
gene_3001288,1
gene_3406106,1
gene_3815609,1
gene_3404593,1
gene_2377879,1
gene_2887619,1
gene_2819514,1
gene_4087319,1
gene_3360961,1
gene_2817659,1
gene_3144799,1
gene_3225837,1
gene_3788322,1
gene_4030640,1
gene_2766261,1
gene_2741231,1
gene_2488021,1
gene_4144543,1
gene_4500769,1
gene_2949328,1
gene_3264358,1
gene_4522302,1
gene_3973716,1
gene_2286827,1
gene_2847097,1
gene_3448812,1
gene_3895948,1
gene_3389138,1
gene_4139282,1
gene_3812258,1
gene_3456272,1
gene_3137827,1
gene_2377421,1
gene_2538579,1
gene_3508800,1
gene_3286708,1
gene_3004674,1
gene_3759022,1
gene_2090152,1
gene_4006832,1
gene_4560167,1
gene_4452605,1
gene_3185860,1
gene_4540599,1
gene_4402181,1
gene_3246074,1
gene_3408813,1
gene_4140958,1
gene_3783892,1
gene_2756908,1
gene_3191425,1
gene_4291556,1
gene_2120540,1
gene_3481634,1
gene_4384086,1
gene_4173551,1
gene_3921793,1
gene_2731011,1
gene_3123050,1
gene_2723823,1
gene_2121345,1
gene_3043599,1
gene_3191382,1
gene_4393150,1
gene_2787298,1
gene_4256659,1
gene_2204362,1
gene_3014892,1
gene_3025834,1
gene_4422792,1
gene_2191466,1
gene_3797602,1
gene_3221662,1
gene_3451270,1
gene_2394317,1
gene_3922205,1
gene_3923736,1
gene_2756343,1
gene_4527226,1
gene_3575976,1
gene_4400464,1
gene_3484997,1
gene_4302449,1
gene_4173801,1
gene_2711442,1
gene_3569263,1
gene_2117758,1
gene_2107596,1
gene_3119453,1
gene_1864909,1
gene_3314594,1
gene_4387270,1
gene_3404085,1
gene_3712163,1
gene_2184925,1
gene_2434472,1
gene_4499711,1
gene_4294647,1
gene_2078705,1
gene_3603289,1
gene_3513920,1
gene_4238622,1
gene_3451714,1
gene_3851888,1
gene_3394350,1
gene_3474792,1
gene_3513035,1
gene_3172012,1
gene_2394196,1
gene_4401015,1
gene_3389952,1
gene_2659393,1
gene_4448687,1
gene_4501339,1
gene_2700133,1
gene_4065163,1
gene_3326153,1
gene_3408051,1
gene_2411928,1
gene_3390075,1
gene_2457953,1
gene_3984423,1
gene_3784870,1
gene_3688505,1
gene_3227368,1
gene_4271965,1
gene_2370431,1
gene_3308951,1
gene_3107662,1
gene_4320217,1
gene_3623721,1
gene_4304657,1
gene_2297575,1
gene_4229500,1
gene_79367,1
gene_2901991,1
gene_3165057,1
gene_2612578,1
gene_2598535,1
gene_3145846,1
gene_4101132,1
gene_4110192,1
gene_2913663,1
gene_3900328,1
gene_2813899,1
gene_4486316,1
gene_3003747,1
gene_3830338,1
gene_3144313,1
gene_4414856,1
gene_3192490,1
gene_3234941,1
gene_3294117,1
gene_2795352,1
gene_4522862,1
gene_3843880,1
gene_4435722,1
gene_3001541,1
gene_4356144,1
gene_2865182,1
gene_4366474,1
gene_3477332,1
gene_3892365,1
gene_4472138,1
gene_4597697,1
gene_4155226,1
gene_3777132,1
gene_3800158,1
gene_4320433,1
gene_3006063,1
gene_3900491,1
gene_4565470,1
gene_4555152,1
gene_3616534,1
gene_4036363,1
gene_4409081,1
gene_2656762,1
gene_4544978,1
gene_2548851,1
gene_2671277,1
gene_2590229,1
gene_2184808,1
gene_2941894,1
gene_4333828,1
gene_2772446,1
gene_2516068,1
gene_3936988,1
gene_3807387,1
gene_3312154,1
gene_2262106,1
gene_3549593,1
gene_3224794,1
gene_2664418,1
gene_3886460,1
gene_2662102,1
gene_4619743,1
gene_3420584,1
gene_3025910,1
gene_3037638,1
gene_4481505,1
gene_3348570,1
gene_2881833,1
gene_4202628,1
gene_4464170,1
gene_4145174,1
gene_4240846,1
gene_3902782,1
gene_4215428,1
gene_3934120,1
gene_2168549,1
gene_4139024,1
gene_2421938,1
gene_2199720,1
gene_3015380,1
gene_4312076,1
gene_2193229,1
gene_3800361,1
gene_2758982,1
gene_3468711,1
gene_2313527,1
gene_3534596,1
gene_3070936,1
gene_3978087,1
gene_4132943,1
gene_1829314,1
gene_4117510,1
gene_4088141,1
gene_4536036,1
gene_2765166,1
gene_2480366,1
gene_2578107,1
gene_4541815,1
gene_4496809,1
gene_3083304,1
gene_3238107,1
gene_4548780,1
gene_2541058,1
gene_3020007,1
gene_3626635,1
gene_2106523,1
gene_3407833,1
gene_4362268,1
gene_2204571,1
gene_2340819,1
gene_4379133,1
gene_2162525,1
gene_3287220,1
gene_3378161,1
gene_2943221,1
gene_3051985,1
gene_4024445,1
gene_4176103,1
gene_2393191,1
gene_2056388,1
gene_3640257,1
gene_3571830,1
gene_2257825,1
gene_3673097,1
gene_3076023,1
gene_3555599,1
gene_4297864,1
gene_4513308,1
gene_1789499,1
gene_2794339,1
gene_3510947,1
gene_3865136,1
gene_3538340,1
gene_4080170,1
gene_3704177,1
gene_4632557,1
gene_3094500,1
gene_4240521,1
gene_3098813,1
gene_3708292,1
gene_4177595,1
gene_2982768,1
gene_2705837,1
gene_4307985,1
gene_4153228,1
gene_4486327,1
gene_3976144,1
gene_3678906,1
gene_3039118,1
gene_4415476,1
gene_2877210,1
gene_3640847,1
gene_4238994,1
gene_1518488,1
gene_3420695,1
gene_3689255,1
gene_4635484,1
gene_3194481,1
gene_4519297,1
gene_3509163,1
gene_4123927,1
gene_3277481,1
gene_2708123,1
gene_4390110,1
gene_3215951,1
gene_2395364,1
gene_3511576,1
gene_4135009,1
gene_3579153,1
gene_3456748,1
gene_3268834,1
gene_2017206,1
gene_2893537,1
gene_4481954,1
gene_2782511,1
gene_3792459,1
gene_2880068,1
gene_3755246,1
gene_3622228,1
gene_3337759,1
gene_2497660,1
gene_3524158,1
gene_4590154,1
gene_2308842,1
gene_4225562,1
gene_2665121,1
gene_4205125,1
gene_3145247,1
gene_2993195,1
gene_3405266,1
gene_3028092,1
gene_3663777,1
gene_4576517,1
gene_1143924,1
gene_3343234,1
gene_3988849,1
gene_4079571,1
gene_4260173,1
gene_3937616,1
gene_2059005,1
gene_4194083,1
gene_4253493,1
gene_4503697,1
gene_2535191,1
gene_3870282,1
gene_2313478,1
gene_3493074,1
gene_4545243,1
gene_3264631,1
gene_4281179,1
gene_2802067,1
gene_3006558,1
gene_4501804,1
gene_2664360,1
gene_4425062,1
gene_4540564,1
gene_3490054,1
gene_3744037,1
gene_2409729,1
gene_4267703,1
gene_2631136,1
gene_3830794,1
gene_4162554,1
gene_4458440,1
gene_3564622,1
gene_2557529,1
gene_2822474,1
gene_2529297,1
gene_3886869,1
gene_3503931,1
gene_3915181,1
gene_3794352,1
gene_3537699,1
gene_3139182,1
gene_3352520,1
gene_3591169,1
gene_2815702,1
gene_3088925,1
gene_4182232,1
gene_2392026,1
gene_4444961,1
gene_3180776,1
gene_1919028,1
gene_4055002,1
gene_3613522,1
gene_4001251,1
gene_3649025,1
gene_3677680,1
gene_3921394,1
gene_2074927,1
gene_3073240,1
gene_3278790,1
gene_3379742,1
gene_4292354,1
gene_3707374,1
gene_4507732,1
gene_2992687,1
gene_2071633,1
gene_3892056,1
gene_4058063,1
gene_3072128,1
gene_4083861,1
gene_3535827,1
gene_4153561,1
gene_4413870,1
gene_4064778,1
gene_3738959,1
gene_3752427,1
gene_2552129,1
gene_4143415,1
gene_4085604,1
gene_3683019,1
gene_3161152,1
gene_2631129,1
gene_3095984,1
gene_4514953,1
gene_3872895,1
gene_3552234,1
gene_3151097,1
gene_2347195,1
gene_4320473,1
gene_4180265,1
gene_3975158,1
gene_4579864,1
gene_3891367,1
gene_1989694,1
gene_4243711,1
gene_2865219,1
gene_4470492,1
gene_4205138,1
gene_3292241,1
gene_2934036,1
gene_3505656,1
gene_2182280,1
gene_4201560,1
gene_3878441,1
gene_2964774,1
gene_3473550,1
gene_2326066,1
gene_4603057,1
gene_4320948,1
gene_4246530,1
gene_4548499,1
gene_2937070,1
gene_3351199,1
gene_3147787,1
gene_3215187,1
gene_4034545,1
gene_2835084,1
gene_2850603,1
gene_3307898,1
gene_3936101,1
gene_4210221,1
gene_3570881,1
gene_3954363,1
gene_3428923,1
gene_4393490,1
gene_4104103,1
gene_4283413,1
gene_3804321,1
gene_4383689,1
gene_3738767,1
gene_4468021,1
gene_2473238,1
gene_2950740,1
gene_3671999,1
gene_2846014,1
gene_4516075,1
gene_3646737,1
gene_4480039,1
gene_2560772,1
gene_3293382,1
gene_4534103,1
gene_3700444,1
gene_4624897,1
gene_3627299,1
gene_3655633,1
gene_4390287,1
gene_2937737,1
gene_4118203,1
gene_4014395,1
gene_4513339,1
gene_3710884,1
gene_4110023,1
gene_3912945,1
gene_2928620,1
gene_3976278,1
gene_2470709,1
gene_4505549,1
gene_3246452,1
gene_4242329,1
gene_3636686,1
gene_3572873,1
gene_2975756,1
gene_2685150,1
gene_3884320,1
gene_4564061,1
gene_3340138,1
gene_4479162,1
gene_3327399,1
gene_4256522,1
gene_4314376,1
gene_3133978,1
gene_3851660,1
gene_2168112,1
gene_3658587,1
gene_2218741,1
gene_4207566,1
gene_3441504,1
gene_3336297,1
gene_3773183,1
gene_4222832,1
gene_4630183,1
gene_4590681,1
gene_3491779,1
gene_4122033,1
gene_2501895,1
gene_4475247,1
gene_4525425,1
gene_2090165,1
gene_3349575,1
gene_3291046,1
gene_2017346,1
gene_4057004,1
gene_3532006,1
gene_3519160,1
gene_2377182,1
gene_4054792,1
gene_4173676,1
gene_3082109,1
gene_3885947,1
gene_3322355,1
gene_2641946,1
gene_3311818,1
gene_4285983,1
gene_3806735,1
gene_3307190,1
gene_4177437,1
gene_3861458,1
gene_1919538,1
gene_4039345,1
gene_2813234,1
gene_2396792,1
gene_3242359,1
gene_2910420,1
gene_2679496,1
gene_3011560,1
gene_4347838,1
gene_4507300,1
gene_4170239,1
gene_4541838,1
gene_2806747,1
gene_4335522,1
gene_3542709,1
gene_2470706,1
gene_3930793,1
gene_4462200,1
gene_3516400,1
gene_3056748,1
gene_3510133,1
gene_3078497,1
gene_3140712,1
gene_807555,1
gene_3137473,1
gene_4613911,1
gene_3994153,1
gene_3515488,1
gene_2578566,1
gene_2658422,1
gene_4441351,1
gene_3276626,1
gene_3650229,1
gene_3832333,1
gene_3956221,1
gene_3743800,1
gene_4624865,1
gene_3827392,1
gene_4530460,1
gene_3532378,1
gene_3556267,1
gene_4057994,1
gene_3173167,1
gene_3016449,1
gene_2724636,1
gene_4428213,1
gene_4049956,1
gene_3757304,1
1-1_GL0143505,1
gene_2966735,1
gene_3870033,1
gene_3443496,1
gene_2804038,1
gene_3950518,1
gene_4243002,1
gene_4449158,1
gene_3372296,1
gene_3897714,1
gene_4005077,1
gene_3914608,1
gene_2197989,1
gene_3731673,1
gene_4188326,1
gene_4386716,1
gene_2138018,1
gene_3106950,1
gene_3526191,1
gene_4135976,1
gene_3653457,1
gene_4480754,1
gene_3051618,1
gene_4409280,1
gene_3911162,1
gene_4052878,1
gene_3124570,1
gene_4091924,1
gene_2883490,1
gene_2829311,1
gene_1629378,1
gene_1957013,1
gene_2379392,1
gene_3096732,1
gene_4581265,1
gene_2232601,1
gene_3369826,1
gene_4360695,1
gene_2615073,1
gene_3654411,1
gene_4043810,1
gene_3955601,1
gene_4477032,1
gene_3001289,1
gene_4146715,1
gene_4092222,1
gene_4569373,1
gene_2326826,1
gene_3787731,1
gene_4055156,1
gene_3725989,1
gene_3602253,1
gene_3672808,1
gene_3151652,1
gene_3020625,1
gene_1948723,1
gene_4216728,1
gene_3858097,1
gene_3170465,1
gene_1964871,1
gene_3953947,1
gene_4272630,1
gene_2897789,1
gene_4046767,1
gene_3803357,1
gene_3755828,1
gene_3500518,1
gene_3977480,1
gene_2258524,1
gene_3568560,1
gene_2719813,1
gene_3149945,1
gene_3760864,1
gene_2790208,1
gene_3601949,1
gene_4217382,1
gene_3733311,1
gene_3538087,1
gene_3636182,1
gene_3702888,1
gene_2519913,1
gene_3799805,1
gene_4482546,1
gene_2549669,1
gene_3691540,1
gene_4372133,1
gene_2630208,1
gene_2748277,1
gene_3637204,1
gene_3647186,1
gene_3068341,1
gene_2796761,1
gene_2741980,1
gene_3135160,1
gene_3023415,1
gene_2944385,1
gene_2867902,1
gene_3861134,1
gene_2906657,1
gene_4623027,1
gene_4492499,1
gene_3575272,1
gene_3867985,1
gene_3930378,1
gene_4083359,1
gene_4452343,1
gene_4572917,1
gene_2628053,1
gene_4532716,1
gene_3730033,1
gene_4123212,1
gene_2734367,1
gene_4543403,1
gene_3930608,1
gene_2037216,1
gene_3762654,1
gene_3714771,1
gene_4554209,1
gene_4192598,1
gene_4447329,1
gene_3370334,1
gene_1904102,1
gene_4575966,1
gene_3702073,1
gene_4172587,1
gene_3958040,1
gene_4195847,1
gene_4637518,1
gene_2917728,1
gene_3152871,1
gene_3482401,1
gene_4254689,1
gene_3983825,1
gene_4531618,1
gene_4469073,1
gene_3654634,1
gene_3328133,1
gene_2910255,1
gene_4447383,1
gene_1882197,1
gene_3477931,1
gene_4124887,1
gene_3639438,1
gene_3309446,1
gene_4562689,1
gene_3869099,1
gene_4631790,1
gene_2609128,1
gene_2888285,1
gene_3587796,1
gene_3146574,1
gene_2461711,1
gene_3724453,1
gene_3363622,1
gene_4183918,1
gene_4073734,1
gene_3979009,1
gene_3288184,1
gene_4129390,1
gene_3671789,1
gene_3889805,1
gene_3059445,1
gene_4329085,1
gene_2273366,1
gene_1682157,1
gene_2699976,1
gene_4098336,1
gene_3437416,1
gene_4244927,1
gene_3730430,1
gene_3883668,1
gene_4451673,1
gene_3210175,1
gene_2527790,1
gene_4212392,1
gene_3852624,1
gene_4603693,1
gene_3399541,1
gene_2766118,1
gene_4259654,1
gene_4250175,1
gene_3838599,1
gene_4043547,1
gene_2427855,1
gene_3871585,1
gene_3092277,1
gene_3288396,1
gene_3289683,1
gene_3146305,1
gene_2366553,1
gene_4340385,1
gene_2288537,1
gene_4436875,1
gene_4173531,1
gene_2781440,1
gene_4080120,1
gene_4475206,1
gene_4518032,1
gene_4204964,1
gene_2503641,1
gene_4038814,1
gene_3245611,1
gene_3821153,1
gene_4112147,1
gene_2675630,1
gene_2259589,1
gene_3647618,1
gene_4163403,1
gene_3809948,1
gene_3242812,1
gene_4351119,1
gene_2777068,1
gene_2530580,1
gene_4151560,1
gene_4527529,1
gene_4023349,1
gene_4121382,1
gene_2449700,1
gene_2477261,1
gene_3586584,1
gene_3954670,1
gene_4576538,1
gene_2036018,1
gene_2778480,1
gene_3382932,1
gene_3168902,1
gene_4004164,1
gene_2851258,1
gene_4396801,1
gene_4142509,1
gene_3428023,1
gene_4164990,1
gene_3876285,1
gene_3087168,1
gene_2659608,1
gene_3596536,1
gene_2622801,1
gene_3381994,1
gene_4391891,1
gene_3957197,1
gene_3906470,1
gene_2699130,1
gene_3459657,1
gene_3279656,1
gene_3231475,1
gene_2752168,1
gene_4243865,1
gene_2926948,1
gene_4215858,1
gene_1923775,1
gene_3869337,1
gene_3839076,1
gene_4274086,1
gene_4310510,1
gene_3213258,1
gene_3612619,1
gene_3224048,1
gene_4211690,1
gene_2246599,1
gene_3999015,1
gene_3499214,1
gene_3459111,1
gene_2954797,1
gene_3014279,1
gene_3513036,1
gene_3590753,1
gene_3927808,1
gene_4312056,1
gene_2729380,1
gene_4633633,1
gene_2266882,1
gene_3461467,1
gene_3390486,1
gene_3305538,1
gene_4381020,1
gene_3825848,1
gene_3898201,1
gene_4595554,1
gene_4465692,1
gene_4254825,1
gene_2122809,1
gene_4413247,1
gene_4412298,1
gene_3650180,1
gene_4491201,1
gene_2917381,1
gene_3559434,1
gene_4413452,1
gene_3843764,1
gene_3829459,1
gene_4581425,1
gene_3776045,1
gene_3194299,1
gene_2751600,1
gene_3998260,1
gene_3538219,1
gene_4496788,1
gene_4114657,1
gene_4592612,1
gene_3840550,1
gene_3247055,1
gene_2747901,1
gene_4632479,1
gene_3733362,1
gene_2905557,1
gene_2978147,1
gene_3572977,1
gene_3168506,1
gene_2358186,1
gene_3533926,1
gene_4170128,1
gene_3179932,1
gene_3356067,1
gene_3180401,1
gene_2733321,1
gene_3765207,1
gene_3501514,1
gene_4035753,1
gene_4169586,1
gene_4117993,1
gene_3773033,1
gene_3350541,1
gene_4432490,1
gene_2822616,1
gene_3372373,1
gene_4469630,1
gene_3745022,1
gene_2402591,1
gene_3750498,1
gene_4033478,1
gene_3421076,1
gene_3019452,1
gene_2938172,1
gene_4152233,1
gene_3408903,1
gene_2763740,1
gene_3260748,1
gene_3239259,1
gene_4151037,1
gene_3547542,1
gene_4494624,1
gene_2379417,1
gene_3772402,1
gene_3481448,1
gene_2921322,1
gene_4402754,1
gene_3034424,1
gene_4352986,1
gene_4330885,1
gene_2085196,1
gene_4191973,1
gene_3859223,1
gene_4029974,1
gene_3290914,1
gene_3508501,1
gene_3128048,1
gene_3538366,1
gene_2935313,1
gene_3633492,1
gene_2954782,1
gene_2436383,1
gene_3160197,1
gene_4318755,1
gene_4443301,1
gene_2841973,1
gene_2896275,1
gene_4364239,1
gene_3073597,1
gene_2991890,1
gene_3230399,1
gene_2505362,1
gene_2670476,1
gene_2897954,1
gene_2379023,1
gene_2918009,1
gene_3193114,1
gene_3258568,1
gene_4362731,1
gene_2335370,1
gene_3220290,1
gene_2898105,1
gene_4455567,1
gene_3947395,1
gene_4200521,1
gene_3036460,1
gene_3265171,1
gene_3975026,1
gene_2422838,1
gene_4540011,1
gene_3978439,1
gene_4275150,1
gene_3056278,1
gene_4256106,1
gene_2756409,1
gene_1401901,1
gene_3621528,1
gene_2151729,1
gene_3962419,1
gene_3350275,1
gene_4382665,1
gene_3581785,1
gene_3611063,1
gene_4315196,1
gene_3011418,1
gene_4032911,1
gene_3357549,1
gene_2474924,1
gene_3194929,1
gene_4280485,1
5-1_GL0085953,1
gene_4185352,1
gene_2394354,1
gene_3962857,1
gene_2763706,1
gene_3332243,1
gene_2947618,1
gene_4031038,1
gene_4345467,1
gene_3931082,1
gene_3350208,1
gene_4569280,1
gene_4267054,1
gene_4192602,1
gene_3700959,1
gene_2550639,1
gene_3012760,1
gene_3630764,1
gene_2964786,1
gene_2234781,1
gene_3278454,1
gene_1950088,1
gene_4262695,1
gene_4555858,1
gene_2020128,1
gene_4591363,1
gene_4336979,1
gene_2944137,1
gene_3764653,1
gene_3317690,1
gene_3770664,1
gene_3480742,1
gene_4632122,1
gene_3785973,1
gene_3180991,1
gene_3116892,1
gene_4412536,1
gene_2792482,1
gene_3773059,1
gene_4038822,1
gene_4442218,1
gene_3331726,1
gene_3534420,1
gene_4415003,1
gene_3532755,1
gene_3729336,1
gene_4578916,1
gene_3765897,1
gene_3596793,1
gene_3776607,1
gene_3092714,1
gene_2672003,1
gene_3490747,1
gene_3675911,1
gene_4322508,1
gene_3345271,1
gene_3541466,1
gene_3879513,1
gene_2370427,1
gene_3978196,1
gene_3767621,1
gene_4325211,1
gene_2157631,1
gene_3962912,1
gene_3640080,1
gene_4582614,1
gene_4636402,1
gene_3668785,1
gene_2749704,1
gene_3521537,1
gene_2711064,1
gene_4388911,1
gene_4111395,1
gene_3266205,1
gene_1677107,1
gene_2323947,1
gene_3420626,1
gene_2199334,1
gene_3854986,1
gene_3607843,1
gene_3840535,1
gene_4601703,1
gene_4170649,1
gene_4573907,1
gene_3877259,1
gene_3300225,1
gene_2639171,1
gene_3684316,1
gene_3653091,1
gene_3403153,1
gene_2748466,1
gene_3647803,1
gene_2106339,1
gene_2109804,1
gene_2485956,1
gene_3558020,1
gene_4025258,1
gene_2933500,1
gene_4426593,1
gene_4485928,1
gene_3962241,1
gene_4060619,1
gene_3393707,1
gene_2072931,1
gene_3330399,1
gene_3596645,1
gene_4305465,1
gene_2908836,1
gene_4033922,1
gene_4369411,1
gene_1980477,1
gene_2850114,1
gene_3479720,1
gene_4325722,1
gene_4629758,1
gene_3792437,1
gene_2472674,1
gene_2342326,1
gene_4000371,1
gene_3583404,1
gene_3721610,1
gene_4389439,1
gene_4365349,1
gene_3747196,1
gene_2071224,1
gene_2476128,1
gene_4372938,1
gene_3310799,1
gene_3246047,1
gene_4416627,1
gene_2060522,1
gene_3828372,1
gene_3205087,1
gene_3005725,1
gene_2937172,1
gene_3703417,1
gene_3525040,1
gene_4327749,1
gene_3686355,1
gene_3459152,1
gene_4232905,1
gene_3814315,1
gene_1925185,1
gene_3484321,1
gene_3194056,1
gene_4603162,1
gene_3510423,1
gene_2443264,1
gene_4228799,1
gene_3763455,1
gene_4565482,1
gene_4498816,1
gene_3898265,1
gene_3565313,1
gene_3197641,1
gene_4549199,1
gene_3961868,1
gene_4516626,1
gene_3698581,1
gene_3686728,1
gene_2665069,1
gene_3322039,1
gene_4328523,1
gene_2664354,1
gene_4410874,1
gene_4168916,1
gene_2518912,1
gene_3717483,1
gene_3733738,1
gene_4435806,1
gene_4406459,1
gene_3743332,1
gene_3602237,1
gene_3051617,1
gene_3088438,1
gene_2477414,1
gene_4418414,1
gene_3970457,1
gene_3847513,1
gene_2551808,1
gene_2874470,1
gene_3991465,1
gene_2766089,1
gene_3006300,1
gene_2012265,1
gene_2750211,1
gene_3443362,1
gene_4532092,1
gene_4184228,1
gene_3491497,1
gene_3111188,1
gene_2916175,1
gene_4332770,1
gene_4635122,1
gene_4208638,1
gene_3511000,1
gene_4602898,1
gene_3452074,1
gene_3303262,1
gene_4383402,1
gene_3435640,1
gene_2260636,1
gene_3965815,1
gene_2464413,1
gene_3131450,1
gene_3224160,1
gene_2337497,1
gene_4474796,1
gene_3965297,1
gene_4264681,1
gene_2687875,1
gene_4184256,1
gene_3723293,1
gene_2583062,1
gene_3773267,1
gene_3973793,1
gene_4249260,1
gene_4027389,1
gene_4107177,1
gene_3464095,1
gene_4088836,1
gene_4168447,1
gene_2880377,1
gene_3054742,1
gene_4336382,1
gene_3802573,1
gene_3925806,1
gene_4231927,1
gene_2156409,1
gene_3284563,1
gene_4013459,1
gene_3902514,1
gene_4033479,1
gene_3825140,1
gene_2585974,1
gene_3555284,1
gene_4046779,1
gene_3110506,1
gene_3560102,1
gene_3114084,1
gene_4533452,1
gene_2512009,1
gene_3478550,1
gene_3888850,1
gene_3167586,1
gene_3270559,1
gene_4462909,1
gene_3158606,1
gene_3705391,1
gene_2376456,1
gene_3711606,1
gene_4514776,1
gene_2481285,1
gene_2564475,1
gene_2696121,1
gene_3497728,1
gene_3505310,1
gene_4214548,1
gene_4258341,1
gene_4598883,1
gene_4343868,1
gene_3441990,1
gene_4364557,1
gene_2463726,1
gene_3136247,1
gene_2296454,1
gene_3934461,1
gene_2998740,1
gene_3950188,1
gene_4425624,1
gene_2060484,1
gene_4035099,1
gene_2625145,1
gene_3393101,1
gene_4421130,1
gene_2938057,1
gene_3899456,1
gene_3051396,1
gene_4612338,1
gene_4108331,1
gene_1926999,1
gene_2690566,1
gene_2645585,1
gene_2669656,1
gene_4567118,1
gene_2739825,1
gene_3031894,1
gene_4576227,1
gene_4114035,1
gene_2617245,1
gene_4116295,1
gene_4323857,1
gene_3443863,1
gene_2512013,1
gene_2341884,1
gene_4509393,1
gene_3920359,1
gene_3617031,1
gene_4199049,1
gene_2474230,1
gene_3819952,1
gene_3470716,1
gene_3713163,1
gene_3887759,1
gene_3000071,1
gene_2836848,1
gene_4426613,1
gene_3765126,1
gene_3280972,1
gene_4591062,1
gene_3993038,1
gene_3183464,1
gene_3031905,1
gene_3638461,1
gene_4483243,1
gene_2612719,1
gene_4374683,1
gene_2024724,1
50_GL0046391,1
gene_2403190,1
gene_4598100,1
gene_3954366,1
gene_3526667,1
gene_3934606,1
gene_4528778,1
gene_3539336,1
gene_2261663,1
gene_3230071,1
gene_4566126,1
gene_4185378,1
gene_3678494,1
gene_3933396,1
gene_4489645,1
gene_4492652,1
gene_4150006,1
gene_3428579,1
gene_3203285,1
gene_3185686,1
gene_3718254,1
gene_3970507,1
gene_3867005,1
gene_2599511,1
gene_3648961,1
gene_2972951,1
gene_3177283,1
gene_2644842,1
gene_3158191,1
gene_2050544,1
gene_2554571,1
gene_4535560,1
gene_2361630,1
gene_3721630,1
gene_3335910,1
gene_2879476,1
gene_3188215,1
gene_3259903,1
gene_1792285,1
gene_4436021,1
gene_4045916,1
gene_3730816,1
gene_4621485,1
gene_3593218,1
gene_3472603,1
gene_3154689,1
gene_2667948,1
gene_2909898,1
gene_3892600,1
gene_3608803,1
gene_3788315,1
gene_3293612,1
gene_3384125,1
gene_2912675,1
gene_4634059,1
gene_2472681,1
gene_3720044,1
gene_1938332,1
gene_3362594,1
gene_2458424,1
gene_4086425,1
gene_4212564,1
gene_4512533,1
